Date,open,high,low,close,volume
2024-02-06 12:00:00,42822.1,43002.1,42652.7,42875.2,700.86532929
2024-02-06 14:00:00,42875.2,43276.8,42813.4,43247.7,1119.25023367
2024-02-06 16:00:00,43245.4,43388.0,43106.3,43177.4,703.63394996
2024-02-06 18:00:00,43181.8,43299.3,43004.0,43276.3,319.61719195
2024-02-06 20:00:00,43276.3,43320.0,43061.1,43162.3,301.67805852
2024-02-06 22:00:00,43162.3,43221.3,43030.2,43095.5,235.79265274
2024-02-07 00:00:00,43100.0,43191.8,43040.0,43048.4,292.46599078
2024-02-07 02:00:00,43048.4,43101.4,42787.8,42803.1,528.08553443
2024-02-07 04:00:00,42803.2,43050.0,42794.5,43026.4,523.15014206
2024-02-07 06:00:00,43027.4,43031.8,42889.2,42917.7,231.33422344
2024-02-07 08:00:00,42917.7,43200.0,42875.5,43144.1,431.16137504
2024-02-07 10:00:00,43147.9,43156.0,42840.1,42931.6,641.84578712
2024-02-07 12:00:00,42931.6,43185.3,42872.4,43138.7,587.74796268
2024-02-07 14:00:00,43138.8,43322.0,42912.9,43070.4,1036.65127012
2024-02-07 16:00:00,43070.5,43719.7,43009.6,43499.7,1429.63547203
2024-02-07 18:00:00,43499.6,43699.0,43428.6,43612.5,770.15579827
2024-02-07 20:00:00,43612.5,44422.1,43612.4,44190.0,2215.49077391
2024-02-07 22:00:00,44190.0,44366.0,44133.0,44349.7,641.76475046
2024-02-08 00:00:00,44345.8,44723.1,44330.0,44652.8,1513.60961555
2024-02-08 02:00:00,44652.8,44780.0,44532.0,44543.6,824.99333583
2024-02-08 04:00:00,44543.7,44640.5,44479.7,44558.3,416.95934504
2024-02-08 06:00:00,44558.4,44575.9,44428.2,44515.8,542.15046403
2024-02-08 08:00:00,44515.9,44784.8,44513.3,44691.4,772.70775525
2024-02-08 10:00:00,44691.2,44890.0,44684.3,44701.3,1043.08540875
2024-02-08 12:00:00,44701.6,44999.0,44605.9,44980.8,681.81483709
2024-02-08 14:00:00,44980.8,45477.5,44867.3,45434.9,2610.02688022
2024-02-08 16:00:00,45434.9,45498.0,44893.4,45040.9,1521.02250686
2024-02-08 18:00:00,45040.9,45440.0,44990.6,45281.9,509.73701348
2024-02-08 20:00:00,45282.0,45611.0,45266.9,45317.7,1121.66352917
2024-02-08 22:00:00,45317.7,45407.2,45219.3,45287.5,403.65286604
2024-02-09 00:00:00,45287.5,45510.0,45245.0,45495.4,531.13185222
2024-02-09 02:00:00,45495.5,46409.7,45439.9,46060.1,2384.04469119
2024-02-09 04:00:00,46060.2,46280.0,45859.5,46265.6,655.35483372
2024-02-09 06:00:00,46268.3,46423.7,46132.0,46207.3,976.75560005
2024-02-09 08:00:00,46207.3,46750.0,46202.6,46520.0,1135.22618533
2024-02-09 10:00:00,46524.2,47308.0,46520.9,47179.9,1705.5478005
2024-02-09 12:00:00,47180.0,47760.7,47124.8,47461.9,2991.27020398
2024-02-09 14:00:00,47461.9,47714.0,46670.1,47158.5,3547.31016422
2024-02-09 16:00:00,47158.6,47664.5,47128.3,47650.0,1344.60460162
2024-02-09 18:00:00,47649.9,48219.9,47241.1,47503.9,3262.15286063
2024-02-09 20:00:00,47503.4,47690.8,47293.0,47505.5,1314.15558225
2024-02-09 22:00:00,47505.5,47556.3,47038.2,47132.2,545.27310294
2024-02-10 00:00:00,47132.2,47361.1,47042.0,47300.1,573.69349471
2024-02-10 02:00:00,47300.1,47500.0,47266.1,47376.7,409.90227285
2024-02-10 04:00:00,47378.7,47435.8,47269.8,47333.4,225.85095577
2024-02-10 06:00:00,47333.4,47354.2,47142.9,47145.4,280.69491195
2024-02-10 08:00:00,47145.5,47270.6,47052.4,47065.9,285.11632589
2024-02-10 10:00:00,47066.0,47194.7,46841.6,47180.0,590.37391306
2024-02-10 12:00:00,47180.0,47382.0,47100.0,47300.0,510.7776979
2024-02-10 14:00:00,47300.1,47371.4,47234.2,47346.7,330.7574156
2024-02-10 16:00:00,47346.8,47350.0,47153.2,47194.0,247.9559709
2024-02-10 18:00:00,47193.3,47660.0,47178.0,47527.9,379.68714235
2024-02-10 20:00:00,47528.0,48175.5,47456.6,47941.4,850.49767871
2024-02-10 22:00:00,47944.1,47956.9,47590.6,47747.7,429.68765169
2024-02-11 00:00:00,47747.8,47782.0,47566.0,47627.1,214.77985236
2024-02-11 02:00:00,47627.2,48566.0,47625.0,48516.1,1316.57836307
2024-02-11 04:00:00,48521.7,48594.4,48132.8,48226.4,843.70662453
2024-02-11 06:00:00,48231.4,48351.1,48058.7,48180.0,478.80398631
2024-02-11 08:00:00,48179.9,48291.3,48076.0,48138.1,410.0408167
2024-02-11 10:00:00,48138.1,48438.4,47922.5,48408.9,477.13419231
2024-02-11 12:00:00,48409.0,48467.2,48026.4,48060.4,552.22784521
2024-02-11 14:00:00,48060.4,48245.9,47917.3,48148.4,337.51399337
2024-02-11 16:00:00,48148.4,48399.9,47949.9,48296.8,474.31908073
2024-02-11 18:00:00,48296.9,48389.8,48013.0,48283.0,353.77417862
2024-02-11 20:00:00,48283.1,48372.4,47967.2,48118.6,388.18669417
2024-02-11 22:00:00,48118.7,48306.6,48022.3,48299.9,331.16865454
2024-02-12 00:00:00,48299.9,48828.0,48227.3,48484.1,1066.29340631
2024-02-12 02:00:00,48485.0,48539.2,48009.1,48145.2,658.87441008
2024-02-12 04:00:00,48145.3,48185.9,48025.9,48067.8,338.64659532
2024-02-12 06:00:00,48067.9,48382.0,47708.5,48205.8,850.39439316
2024-02-12 08:00:00,48205.7,48314.3,47832.5,47884.0,460.22255289
2024-02-12 10:00:00,47884.0,48067.0,47705.7,47902.0,744.41513243
2024-02-12 12:00:00,47903.9,48050.1,47839.2,47951.3,283.05950942
2024-02-12 14:00:00,47951.2,49952.9,47927.9,49917.2,4166.62934634
2024-02-12 16:00:00,49917.3,50333.3,49394.9,49853.5,3691.28839541
2024-02-12 18:00:00,49848.1,49996.4,49503.1,49533.8,1369.52842639
2024-02-12 20:00:00,49533.8,50276.3,49533.8,49813.7,1369.633804
2024-02-12 22:00:00,49817.0,50071.2,49815.0,49920.0,658.08933268
2024-02-13 00:00:00,49919.9,50385.1,49900.1,50144.1,923.25073998
2024-02-13 02:00:00,50142.6,50158.0,49739.4,49790.0,711.96018817
2024-02-13 04:00:00,49793.0,50053.8,49789.7,50053.8,402.88780764
2024-02-13 06:00:00,50054.0,50121.9,49890.3,49988.2,594.05716057
2024-02-13 08:00:00,49990.9,50246.5,49966.2,50201.8,488.28754275
2024-02-13 10:00:00,50201.7,50225.2,49650.0,49983.6,895.51925333
2024-02-13 12:00:00,49986.9,49995.5,49194.0,49530.1,1572.36055035
2024-02-13 14:00:00,49530.1,49655.4,48400.0,48723.1,4065.12126094
2024-02-13 16:00:00,48724.0,48886.0,48300.0,48845.1,1837.16045703
2024-02-13 18:00:00,48841.3,49270.6,48820.3,49040.0,1345.95663679
2024-02-13 20:00:00,49040.0,49740.6,49018.0,49528.4,1637.61740625
2024-02-13 22:00:00,49528.9,49796.9,49316.6,49694.6,432.18251782
2024-02-14 00:00:00,49700.4,49718.7,49332.0,49433.3,630.14602562
2024-02-14 02:00:00,49433.3,49618.0,49374.7,49520.4,295.66390521
2024-02-14 04:00:00,49520.4,49636.2,49228.3,49544.8,482.51523011
2024-02-14 06:00:00,49544.8,49875.0,49512.8,49835.4,796.45163437
2024-02-14 08:00:00,49835.4,51688.0,49734.7,51542.6,4212.59850267
2024-02-14 10:00:00,51542.5,51754.3,51000.0,51553.0,1812.60532093
2024-02-14 12:00:00,51553.0,51831.5,51418.0,51785.1,1398.8387864
2024-02-14 14:00:00,51785.0,52045.7,51297.0,51590.9,2616.16689069
2024-02-14 16:00:00,51596.7,51748.4,51201.6,51668.0,1558.42494553
2024-02-14 18:00:00,51668.0,51690.7,51192.5,51681.9,742.61343746
2024-02-14 20:00:00,51681.9,51868.1,51464.7,51731.8,983.62480667
2024-02-14 22:00:00,51731.9,51893.1,51607.1,51795.6,351.17918809
2024-02-15 00:00:00,51797.6,52500.0,51720.0,51904.9,2161.47373862
2024-02-15 02:00:00,51904.9,52394.1,51866.7,52349.0,885.65043698
2024-02-15 04:00:00,52349.0,52367.4,51819.0,51958.6,668.72386672
2024-02-15 06:00:00,51958.5,52101.0,51632.7,51784.4,932.44406341
2024-02-15 08:00:00,51784.4,52273.1,51640.2,52169.0,735.37662181
2024-02-15 10:00:00,52169.2,52507.0,52098.0,52327.5,1161.25603303
2024-02-15 12:00:00,52327.5,52496.8,52067.1,52216.0,790.66173322
2024-02-15 14:00:00,52216.0,52813.0,51703.5,51948.0,3244.85966023
2024-02-15 16:00:00,51948.0,52386.8,51737.4,51882.4,1638.81562885
2024-02-15 18:00:00,51882.5,52068.3,51718.3,52005.0,1258.78100833
2024-02-15 20:00:00,52006.0,52012.0,51309.5,51324.0,1491.76008134
2024-02-15 22:00:00,51320.4,51971.8,51313.4,51880.4,616.92885811
2024-02-16 00:00:00,51880.4,52163.1,51808.0,51954.1,608.66493455
2024-02-16 02:00:00,51954.1,52333.3,51851.3,52274.2,865.66377099
2024-02-16 04:00:00,52274.3,52348.5,52011.8,52072.0,742.09238027
2024-02-16 06:00:00,52072.1,52169.8,51725.0,51745.9,1235.25683509
2024-02-16 08:00:00,51745.9,52017.3,51562.5,51836.7,985.59644218
2024-02-16 10:00:00,51836.7,52425.0,51790.2,52211.9,789.47285255
2024-02-16 12:00:00,52211.9,52498.8,52096.0,52463.3,842.48604205
2024-02-16 14:00:00,52463.4,52574.2,51588.0,51878.8,2390.19141535
2024-02-16 16:00:00,51878.8,52256.0,51801.9,52015.5,1220.98047852
2024-02-16 18:00:00,52015.5,52040.5,51666.0,51755.6,678.63266437
2024-02-16 20:00:00,51755.7,52009.6,51685.7,51982.1,706.67350193
2024-02-16 22:00:00,51982.1,52223.2,51888.8,52126.7,476.46686253
2024-02-17 00:00:00,52126.7,52165.9,51850.0,51971.8,429.3722408
2024-02-17 02:00:00,51971.9,52023.0,51880.1,51974.8,197.57377762
2024-02-17 04:00:00,51974.8,52058.9,51791.8,51923.0,261.43867652
2024-02-17 06:00:00,51923.1,51971.9,51884.0,51912.7,210.06616609
2024-02-17 08:00:00,51912.8,51912.8,51666.0,51680.0,599.78408967
2024-02-17 10:00:00,51680.1,51805.0,51502.1,51691.0,859.36849511
2024-02-17 12:00:00,51690.9,51740.3,51087.7,51182.3,1325.20005523
2024-02-17 14:00:00,51182.3,51328.1,50618.6,50980.1,1681.9622117
2024-02-17 16:00:00,50980.1,51266.9,50738.1,51210.1,696.7424877
2024-02-17 18:00:00,51210.0,51444.0,51138.4,51395.0,389.76901929
2024-02-17 20:00:00,51395.0,52044.8,51290.6,51794.8,791.78319404
2024-02-17 22:00:00,51794.7,51871.1,51582.7,51646.0,391.50120336
2024-02-18 00:00:00,51646.0,51796.5,51478.2,51528.7,408.44799557
2024-02-18 02:00:00,51529.1,51555.8,51154.0,51479.8,631.31334244
2024-02-18 04:00:00,51479.9,51693.8,51469.7,51658.2,243.45730924
2024-02-18 06:00:00,51658.2,51742.6,51401.1,51671.4,336.42312745
2024-02-18 08:00:00,51671.5,52000.0,51644.8,51978.6,478.9740229
2024-02-18 10:00:00,51978.6,52070.0,51650.8,51824.9,424.92462732
2024-02-18 12:00:00,51824.9,51867.8,51533.4,51621.4,324.32382414
2024-02-18 14:00:00,51621.4,51950.0,51621.4,51781.4,388.27201731
2024-02-18 16:00:00,51781.5,51980.0,51648.0,51836.0,443.84102363
2024-02-18 18:00:00,51836.0,51872.7,51650.1,51761.3,209.81062596
2024-02-18 20:00:00,51760.1,51925.5,51594.7,51861.1,180.94405602
2024-02-18 22:00:00,51861.2,52399.5,51824.9,52138.3,1258.87252945
2024-02-19 00:00:00,52138.5,52445.7,51900.0,52086.5,607.50184329
2024-02-19 02:00:00,52086.6,52210.7,51980.4,52064.1,387.93684877
2024-02-19 04:00:00,52064.1,52226.0,51987.0,52136.1,412.2489678
2024-02-19 06:00:00,52136.1,52489.2,52136.1,52396.1,823.20741042
2024-02-19 08:00:00,52396.1,52416.4,52066.7,52257.4,562.72484643
2024-02-19 10:00:00,52257.4,52455.4,52150.2,52338.1,431.43140662
2024-02-19 12:00:00,52338.1,52460.7,52118.5,52148.9,585.07355475
2024-02-19 14:00:00,52148.9,52350.0,52028.7,52127.6,523.6125796
2024-02-19 16:00:00,52127.6,52230.5,51680.1,52154.7,966.00442577
2024-02-19 18:00:00,52154.6,52200.6,51777.9,51822.1,550.01096108
2024-02-19 20:00:00,51820.9,51935.6,51700.9,51899.0,332.33772575
2024-02-19 22:00:00,51900.8,52111.1,51698.6,51775.6,613.98396899
2024-02-20 00:00:00,51775.5,51826.6,51290.0,51625.1,995.30767425
2024-02-20 02:00:00,51625.1,51799.5,51535.1,51576.9,548.02671273
2024-02-20 04:00:00,51576.9,51985.3,51508.4,51907.6,749.93293419
2024-02-20 06:00:00,51907.6,52044.1,51797.3,51838.9,544.69820243
2024-02-20 08:00:00,51838.9,51890.0,51552.3,51757.6,670.82176861
2024-02-20 10:00:00,51757.6,52391.0,51757.6,52293.1,1000.48882697
2024-02-20 12:00:00,52293.2,53006.0,52129.6,52838.9,2473.92771329
2024-02-20 14:00:00,52838.9,52866.8,51345.0,51676.9,3821.2434741
2024-02-20 16:00:00,51676.9,51787.2,50752.3,51321.2,2603.74744664
2024-02-20 18:00:00,51321.2,52143.9,51217.4,52099.9,1349.41003371
2024-02-20 20:00:00,52099.9,52225.8,51893.0,52027.7,1093.99897593
2024-02-20 22:00:00,52027.1,52526.6,52002.1,52265.4,852.74317125
2024-02-21 00:00:00,52265.5,52371.4,52049.2,52102.3,506.6317903
2024-02-21 02:00:00,52104.8,52159.0,51989.5,52002.0,363.44126132
2024-02-21 04:00:00,52002.0,52112.2,51810.0,51832.8,432.77421381
2024-02-21 06:00:00,51832.7,51900.9,51433.6,51565.5,790.30854004
2024-02-21 08:00:00,51565.6,51787.3,50972.8,51095.5,1279.15459473
2024-02-21 10:00:00,51095.4,51411.3,50810.0,50965.3,1241.53479018
2024-02-21 12:00:00,50964.1,51444.0,50533.8,51187.1,1837.54439808
2024-02-21 14:00:00,51187.2,51327.5,50744.3,51156.8,1809.38907175
2024-02-21 16:00:00,51156.9,51428.0,50891.8,50934.3,975.56810173
2024-02-21 18:00:00,50934.3,51114.0,50650.0,51060.9,994.50910548
2024-02-21 20:00:00,51060.8,51392.3,50859.0,51389.2,883.15014346
2024-02-21 22:00:00,51389.3,51954.9,51223.9,51848.0,895.95758409
2024-02-22 00:00:00,51848.1,51879.9,51150.0,51235.2,795.18657727
2024-02-22 02:00:00,51235.2,51658.6,51220.9,51583.5,375.87449768
2024-02-22 04:00:00,51583.5,51679.9,51349.5,51523.5,491.70426378
2024-02-22 06:00:00,51523.5,51912.0,51523.5,51825.6,837.15701352
2024-02-22 08:00:00,51825.6,52036.4,51666.0,51943.9,1259.2448418
2024-02-22 10:00:00,51943.9,51943.9,51520.0,51625.5,572.39268743
2024-02-22 12:00:00,51625.5,51731.2,50936.0,51161.5,1282.93341496
2024-02-22 14:00:00,51161.6,51678.6,51050.0,51602.5,1184.70498106
2024-02-22 16:00:00,51602.4,51747.4,51400.0,51689.2,777.64477325
2024-02-22 18:00:00,51689.3,51736.3,51465.1,51515.6,437.03911034
2024-02-22 20:00:00,51515.6,52080.0,51465.1,51659.0,1281.38922216
2024-02-22 22:00:00,51659.1,51720.2,51169.0,51290.0,900.08549795
2024-02-23 00:00:00,51290.1,51547.3,51265.0,51312.9,422.46100817
2024-02-23 02:00:00,51312.9,51424.2,50963.7,51100.0,901.84536582
2024-02-23 04:00:00,51100.0,51318.3,50990.0,51233.2,575.01040769
2024-02-23 06:00:00,51233.1,51314.1,50875.0,50917.4,1006.91824825
2024-02-23 08:00:00,50917.4,51177.8,50829.8,51010.8,1003.16999603
2024-02-23 10:00:00,51010.7,51256.0,50958.6,51215.2,564.14872225
2024-02-23 12:00:00,51215.2,51226.0,50910.0,51055.7,843.43199136
2024-02-23 14:00:00,51055.8,51331.9,50788.0,50908.6,2215.12580341
2024-02-23 16:00:00,50908.6,51174.4,50630.5,51130.6,1284.36090505
2024-02-23 18:00:00,51130.6,51195.2,50992.9,51100.1,473.40149277
2024-02-23 20:00:00,51100.2,51165.6,50957.8,50977.8,408.23696463
2024-02-23 22:00:00,50977.8,51022.1,50513.1,50748.2,525.99338766
2024-02-24 00:00:00,50749.9,50915.0,50588.7,50592.1,423.61353843
2024-02-24 02:00:00,50592.0,50859.6,50574.0,50849.5,553.26062153
2024-02-24 04:00:00,50849.6,51064.9,50825.0,51042.7,362.49846613
2024-02-24 06:00:00,51041.4,51105.4,50942.8,51078.9,439.66582803
2024-02-24 08:00:00,51078.9,51123.6,50950.9,51080.1,268.00450151
2024-02-24 10:00:00,51080.1,51170.9,51015.2,51123.1,282.18908769
2024-02-24 12:00:00,51123.1,51178.0,51026.9,51139.9,320.24882239
2024-02-24 14:00:00,51139.9,51161.9,51068.0,51101.0,321.79820725
2024-02-24 16:00:00,51101.0,51700.0,51096.9,51534.0,886.05434824
2024-02-24 18:00:00,51539.6,51700.0,51411.9,51558.7,444.58630165
2024-02-24 20:00:00,51558.7,51646.2,51438.0,51561.3,446.34292566
2024-02-24 22:00:00,51560.2,51671.9,51494.6,51563.6,278.68764941
2024-02-25 00:00:00,51567.4,51690.0,51437.6,51685.9,388.794922
2024-02-25 02:00:00,51685.8,51910.0,51456.0,51625.0,798.28128568
2024-02-25 04:00:00,51625.0,51729.9,51508.9,51665.2,212.71659765
2024-02-25 06:00:00,51665.3,51808.0,51628.1,51722.2,305.96402972
2024-02-25 08:00:00,51722.1,51781.1,51526.3,51642.5,369.19839786
2024-02-25 10:00:00,51640.3,51704.3,51553.6,51644.0,245.55123686
2024-02-25 12:00:00,51644.1,51696.7,51551.4,51612.8,322.62087901
2024-02-25 14:00:00,51612.8,51786.7,51430.0,51522.1,547.61215192
2024-02-25 16:00:00,51520.9,51629.4,51266.4,51568.3,715.89194248
2024-02-25 18:00:00,51568.3,51743.2,51500.0,51672.3,319.80865975
2024-02-25 20:00:00,51672.3,51984.8,51641.9,51765.0,687.80119807
2024-02-25 22:00:00,51765.1,51871.9,51650.1,51731.4,402.47447456
2024-02-26 00:00:00,51731.4,51808.0,51470.8,51473.8,462.25062544
2024-02-26 02:00:00,51473.8,51571.0,51405.6,51558.1,358.64533189
2024-02-26 04:00:00,51558.1,51607.2,51431.5,51577.0,417.21950275
2024-02-26 06:00:00,51577.1,51607.9,51289.2,51293.2,542.02032249
2024-02-26 08:00:00,51293.2,51376.1,50902.2,50950.0,1139.84879635
2024-02-26 10:00:00,50949.9,51248.1,50936.8,51091.4,454.247092
2024-02-26 12:00:00,51091.5,51440.3,50940.5,51226.9,659.87627703
2024-02-26 14:00:00,51226.9,52848.0,51207.9,52843.2,2942.18673374
2024-02-26 16:00:00,52843.2,53650.7,52744.2,53498.1,2758.53272317
2024-02-26 18:00:00,53498.0,54532.6,53295.1,54488.7,2769.55819559
2024-02-26 20:00:00,54485.6,54923.0,54256.0,54634.0,1903.54876299
